,STUDY_ID,DAY,MONTH,YEAR,SAMPLE_DESC,PLOT,ID_SPECIES,LATITUDE,LONGITUDE,sum.allrawdata.ABUNDANCE,sum.allrawdata.BIOMASS,GENUS,SPECIES,GENUS_SPECIES
191,10,NA,NA,1992,47.400000_-95.120000_36_Treefall_Base_Small,36,2026,47.4,-95.12,1,0,Quercus,rubra,Quercus rubra
192,10,NA,NA,1992,47.400000_-95.120000_36_Treefall_Base_Small,36,22,47.4,-95.12,22,0,Acer,rubrum,Acer rubrum
193,10,NA,NA,1992,47.400000_-95.120000_36_Treefall_Base_Small,36,23,47.4,-95.12,31,0,Acer,saccharum,Acer saccharum
194,10,NA,NA,1984,47.400000_-95.120000_39_Control_0_Small,39,2068,47.4,-95.12,1,0,Rubus,flagellaris,Rubus flagellaris
195,10,NA,NA,1984,47.400000_-95.120000_47_Control_0_Medium,47,23,47.4,-95.12,3,0,Acer,saccharum,Acer saccharum
196,10,NA,NA,1984,47.400000_-95.120000_47_Control_0_Medium,47,24,47.4,-95.12,1,0,Acer,spicatum,Acer spicatum
197,10,NA,NA,1984,47.400000_-95.120000_47_Control_0_Medium,47,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
198,10,NA,NA,1984,47.400000_-95.120000_47_Control_0_Small,47,1744,47.4,-95.12,2,0,Ostrya,virginiana,Ostrya virginiana
199,10,NA,NA,1984,47.400000_-95.120000_47_Control_0_Small,47,22,47.4,-95.12,30,0,Acer,rubrum,Acer rubrum
200,10,NA,NA,1984,47.400000_-95.120000_47_Control_0_Small,47,23,47.4,-95.12,110,0,Acer,saccharum,Acer saccharum
201,10,NA,NA,1984,47.400000_-95.120000_47_Control_0_Small,47,2405,47.4,-95.12,3,0,Vaccinium,angustifolium,Vaccinium angustifolium
202,10,NA,NA,1984,47.400000_-95.120000_47_Control_0_Small,47,607,47.4,-95.12,3,0,Corylus,cornuta,Corylus cornuta
203,10,NA,NA,1984,47.400000_-95.120000_47_Control_0_Tall,47,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
204,10,NA,NA,1984,47.400000_-95.120000_47_Control_Base_Medium,47,1912,47.4,-95.12,1,0,Populus,sp,Populus sp
205,10,NA,NA,1984,47.400000_-95.120000_47_Control_Base_Medium,47,24,47.4,-95.12,16,0,Acer,spicatum,Acer spicatum
206,10,NA,NA,1984,47.400000_-95.120000_47_Control_Base_Medium,47,607,47.4,-95.12,16,0,Corylus,cornuta,Corylus cornuta
207,10,NA,NA,1984,47.400000_-95.120000_47_Control_Base_Small,47,2026,47.4,-95.12,1,0,Quercus,rubra,Quercus rubra
208,10,NA,NA,1984,47.400000_-95.120000_47_Control_Base_Small,47,22,47.4,-95.12,4,0,Acer,rubrum,Acer rubrum
209,10,NA,NA,1984,47.400000_-95.120000_47_Control_Base_Small,47,23,47.4,-95.12,9,0,Acer,saccharum,Acer saccharum
210,10,NA,NA,1984,47.400000_-95.120000_47_Control_Base_Small,47,24,47.4,-95.12,10,0,Acer,spicatum,Acer spicatum
211,10,NA,NA,1984,47.400000_-95.120000_47_Control_Base_Small,47,607,47.4,-95.12,5,0,Corylus,cornuta,Corylus cornuta
212,10,NA,NA,1984,47.400000_-95.120000_47_Control_Base_Tall,47,24,47.4,-95.12,2,0,Acer,spicatum,Acer spicatum
213,10,NA,NA,1984,47.400000_-95.120000_47_Control_Base_Tall,47,607,47.4,-95.12,5,0,Corylus,cornuta,Corylus cornuta
214,10,NA,NA,1984,47.400000_-95.120000_47_Treefall_0_Medium,47,135,47.4,-95.12,2,0,Amelanchier,laevis,Amelanchier laevis
215,10,NA,NA,1984,47.400000_-95.120000_46_Control_Base_Small,46,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
216,10,NA,NA,1984,47.400000_-95.120000_47_Treefall_0_Medium,47,23,47.4,-95.12,2,0,Acer,saccharum,Acer saccharum
217,10,NA,NA,1984,47.400000_-95.120000_47_Treefall_0_Medium,47,2427,47.4,-95.12,2,0,Viburnum,rafinesquianum,Viburnum rafinesquianum
218,10,NA,NA,1984,47.400000_-95.120000_47_Treefall_0_Medium,47,24,47.4,-95.12,1,0,Acer,spicatum,Acer spicatum
219,10,NA,NA,1984,47.400000_-95.120000_47_Treefall_0_Medium,47,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
220,10,NA,NA,1984,47.400000_-95.120000_47_Treefall_0_Small,47,135,47.4,-95.12,3,0,Amelanchier,laevis,Amelanchier laevis
221,10,NA,NA,1984,47.400000_-95.120000_47_Treefall_0_Small,47,1912,47.4,-95.12,2,0,Populus,sp,Populus sp
222,10,NA,NA,1984,47.400000_-95.120000_47_Treefall_0_Small,47,2026,47.4,-95.12,1,0,Quercus,rubra,Quercus rubra
223,10,NA,NA,1984,47.400000_-95.120000_47_Treefall_0_Small,47,22,47.4,-95.12,14,0,Acer,rubrum,Acer rubrum
224,10,NA,NA,1992,47.400000_-95.120000_37_Treefall_Base_Small,37,336,47.4,-95.12,1,0,Betula,papyrifera,Betula papyrifera
225,10,NA,NA,1992,47.400000_-95.120000_37_Treefall_Base_Tall,37,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
226,10,NA,NA,1992,47.400000_-95.120000_38_Control_0_Medium,38,1912,47.4,-95.12,1,0,Populus,sp,Populus sp
227,10,NA,NA,1984,47.400000_-95.120000_1_Treefall_0_Small,1,1744,47.4,-95.12,3,0,Ostrya,virginiana,Ostrya virginiana
228,10,NA,NA,1984,47.400000_-95.120000_1_Treefall_0_Small,1,1959,47.4,-95.12,3,0,Prunus,virginiana,Prunus virginiana
229,10,NA,NA,1984,47.400000_-95.120000_1_Treefall_0_Small,1,22,47.4,-95.12,4,0,Acer,rubrum,Acer rubrum
230,10,NA,NA,1992,47.400000_-95.120000_38_Control_Base_Medium,38,1912,47.4,-95.12,4,0,Populus,sp,Populus sp
231,10,NA,NA,1992,47.400000_-95.120000_38_Control_Base_Medium,38,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
232,10,NA,NA,1992,47.400000_-95.120000_38_Control_Base_Small,38,1744,47.4,-95.12,2,0,Ostrya,virginiana,Ostrya virginiana
233,10,NA,NA,1992,47.400000_-95.120000_38_Control_Base_Small,38,1912,47.4,-95.12,3,0,Populus,sp,Populus sp
234,10,NA,NA,1992,47.400000_-95.120000_38_Control_Base_Small,38,1959,47.4,-95.12,4,0,Prunus,virginiana,Prunus virginiana
235,10,NA,NA,1992,47.400000_-95.120000_38_Control_Base_Small,38,2026,47.4,-95.12,1,0,Quercus,rubra,Quercus rubra
236,10,NA,NA,1992,47.400000_-95.120000_38_Control_Base_Small,38,22,47.4,-95.12,1,0,Acer,rubrum,Acer rubrum
237,10,NA,NA,1992,47.400000_-95.120000_38_Control_Base_Small,38,23,47.4,-95.12,58,0,Acer,saccharum,Acer saccharum
238,10,NA,NA,1984,47.400000_-95.120000_2_Control_0_Medium,2,1912,47.4,-95.12,2,0,Populus,sp,Populus sp
239,10,NA,NA,1984,47.400000_-95.120000_2_Control_0_Medium,2,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
240,10,NA,NA,1984,47.400000_-95.120000_2_Control_0_Medium,2,24,47.4,-95.12,2,0,Acer,spicatum,Acer spicatum
241,10,NA,NA,1984,47.400000_-95.120000_2_Control_0_Medium,2,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
242,10,NA,NA,1984,47.400000_-95.120000_2_Control_0_Small,2,1474,47.4,-95.12,1,0,Lonicera,canadensis,Lonicera canadensis
243,10,NA,NA,1984,47.400000_-95.120000_2_Control_0_Small,2,1848,47.4,-95.12,2,0,Pinus,strobus,Pinus strobus
244,10,NA,NA,1984,47.400000_-95.120000_2_Control_0_Small,2,1912,47.4,-95.12,4,0,Populus,sp,Populus sp
245,10,NA,NA,1984,47.400000_-95.120000_2_Control_0_Small,2,2026,47.4,-95.12,1,0,Quercus,rubra,Quercus rubra
246,10,NA,NA,1984,47.400000_-95.120000_2_Control_0_Small,2,22,47.4,-95.12,22,0,Acer,rubrum,Acer rubrum
247,10,NA,NA,1984,47.400000_-95.120000_2_Control_0_Small,2,23,47.4,-95.12,46,0,Acer,saccharum,Acer saccharum
248,10,NA,NA,1984,47.400000_-95.120000_2_Control_0_Small,2,2354,47.4,-95.12,1,0,Toxicodendron,radicans,Toxicodendron radicans
249,10,NA,NA,1984,47.400000_-95.120000_2_Control_0_Small,2,2405,47.4,-95.12,8,0,Vaccinium,angustifolium,Vaccinium angustifolium
250,10,NA,NA,1984,47.400000_-95.120000_2_Control_0_Small,2,24,47.4,-95.12,20,0,Acer,spicatum,Acer spicatum
251,10,NA,NA,1984,47.400000_-95.120000_2_Control_0_Small,2,607,47.4,-95.12,3,0,Corylus,cornuta,Corylus cornuta
252,10,NA,NA,1984,47.400000_-95.120000_2_Control_Base_Medium,2,23,47.4,-95.12,2,0,Acer,saccharum,Acer saccharum
253,10,NA,NA,1984,47.400000_-95.120000_2_Control_Base_Medium,2,24,47.4,-95.12,2,0,Acer,spicatum,Acer spicatum
254,10,NA,NA,1984,47.400000_-95.120000_2_Control_Base_Medium,2,607,47.4,-95.12,18,0,Corylus,cornuta,Corylus cornuta
255,10,NA,NA,1984,47.400000_-95.120000_2_Control_Base_Small,2,1912,47.4,-95.12,3,0,Populus,sp,Populus sp
256,10,NA,NA,1984,47.400000_-95.120000_2_Control_Base_Small,2,2026,47.4,-95.12,1,0,Quercus,rubra,Quercus rubra
257,10,NA,NA,1984,47.400000_-95.120000_2_Control_Base_Small,2,22,47.4,-95.12,16,0,Acer,rubrum,Acer rubrum
258,10,NA,NA,1984,47.400000_-95.120000_2_Control_Base_Small,2,23,47.4,-95.12,39,0,Acer,saccharum,Acer saccharum
259,10,NA,NA,1984,47.400000_-95.120000_2_Control_Base_Small,2,2354,47.4,-95.12,2,0,Toxicodendron,radicans,Toxicodendron radicans
260,10,NA,NA,1984,47.400000_-95.120000_2_Control_Base_Small,2,2405,47.4,-95.12,12,0,Vaccinium,angustifolium,Vaccinium angustifolium
261,10,NA,NA,1984,47.400000_-95.120000_2_Control_Base_Small,2,607,47.4,-95.12,9,0,Corylus,cornuta,Corylus cornuta
262,10,NA,NA,1984,47.400000_-95.120000_2_Control_Base_Tall,2,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
263,10,NA,NA,1984,47.400000_-95.120000_2_Treefall_0_Medium,2,23,47.4,-95.12,2,0,Acer,saccharum,Acer saccharum
264,10,NA,NA,1992,47.400000_-95.120000_39_Control_0_Tall,39,1959,47.4,-95.12,1,0,Prunus,virginiana,Prunus virginiana
265,10,NA,NA,1992,47.400000_-95.120000_39_Control_0_Tall,39,607,47.4,-95.12,3,0,Corylus,cornuta,Corylus cornuta
266,10,NA,NA,1992,47.400000_-95.120000_39_Control_Base_Medium,39,605,47.4,-95.12,8,0,Cornus,rugosa,Cornus rugosa
267,10,NA,NA,1992,47.400000_-95.120000_39_Control_Base_Medium,39,607,47.4,-95.12,23,0,Corylus,cornuta,Corylus cornuta
268,10,NA,NA,1992,47.400000_-95.120000_39_Control_Base_Small,39,22,47.4,-95.12,1,0,Acer,rubrum,Acer rubrum
269,10,NA,NA,1992,47.400000_-95.120000_39_Control_Base_Small,39,23,47.4,-95.12,2,0,Acer,saccharum,Acer saccharum
270,10,NA,NA,1992,47.400000_-95.120000_39_Control_Base_Small,39,605,47.4,-95.12,3,0,Cornus,rugosa,Cornus rugosa
271,10,NA,NA,1992,47.400000_-95.120000_39_Control_Base_Small,39,607,47.4,-95.12,4,0,Corylus,cornuta,Corylus cornuta
272,10,NA,NA,1992,47.400000_-95.120000_39_Control_Base_Small,39,710,47.4,-95.12,4,0,Diervilla,lonicera,Diervilla lonicera
273,10,NA,NA,1992,47.400000_-95.120000_39_Control_Base_Tall,39,607,47.4,-95.12,3,0,Corylus,cornuta,Corylus cornuta
274,10,NA,NA,1992,47.400000_-95.120000_39_Treefall_0_Medium,39,23,47.4,-95.12,3,0,Acer,saccharum,Acer saccharum
275,10,NA,NA,1992,47.400000_-95.120000_39_Treefall_0_Medium,39,2427,47.4,-95.12,2,0,Viburnum,rafinesquianum,Viburnum rafinesquianum
276,10,NA,NA,1992,47.400000_-95.120000_39_Treefall_0_Medium,39,605,47.4,-95.12,2,0,Cornus,rugosa,Cornus rugosa
277,10,NA,NA,1992,47.400000_-95.120000_39_Treefall_0_Medium,39,607,47.4,-95.12,8,0,Corylus,cornuta,Corylus cornuta
278,10,NA,NA,1992,47.400000_-95.120000_39_Treefall_0_Small,39,22,47.4,-95.12,1,0,Acer,rubrum,Acer rubrum
279,10,NA,NA,1992,47.400000_-95.120000_39_Treefall_0_Small,39,23,47.4,-95.12,4,0,Acer,saccharum,Acer saccharum
280,10,NA,NA,1992,47.400000_-95.120000_39_Treefall_0_Small,39,2354,47.4,-95.12,7,0,Toxicodendron,radicans,Toxicodendron radicans
281,10,NA,NA,1992,47.400000_-95.120000_39_Treefall_0_Small,39,2427,47.4,-95.12,9,0,Viburnum,rafinesquianum,Viburnum rafinesquianum
282,10,NA,NA,1984,47.400000_-95.120000_71_Control_Base_Medium,71,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
283,10,NA,NA,1984,47.400000_-95.120000_71_Control_Base_Small,71,1848,47.4,-95.12,2,0,Pinus,strobus,Pinus strobus
284,10,NA,NA,1984,47.400000_-95.120000_71_Control_Base_Small,71,2026,47.4,-95.12,6,0,Quercus,rubra,Quercus rubra
285,10,NA,NA,1984,47.400000_-95.120000_71_Control_Base_Small,71,22,47.4,-95.12,9,0,Acer,rubrum,Acer rubrum
286,10,NA,NA,1984,47.400000_-95.120000_71_Control_Base_Small,71,23,47.4,-95.12,183,0,Acer,saccharum,Acer saccharum
287,10,NA,NA,1984,47.400000_-95.120000_71_Control_Base_Small,71,607,47.4,-95.12,3,0,Corylus,cornuta,Corylus cornuta
288,10,NA,NA,1992,47.400000_-95.120000_39_Treefall_Base_Small,39,22,47.4,-95.12,1,0,Acer,rubrum,Acer rubrum
289,10,NA,NA,1992,47.400000_-95.120000_39_Treefall_Base_Small,39,336,47.4,-95.12,2,0,Betula,papyrifera,Betula papyrifera
290,10,NA,NA,1992,47.400000_-95.120000_39_Treefall_Base_Small,39,607,47.4,-95.12,31,0,Corylus,cornuta,Corylus cornuta
291,10,NA,NA,1984,47.400000_-95.120000_71_Treefall_0_Medium,71,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
292,10,NA,NA,1984,47.400000_-95.120000_71_Treefall_0_Small,71,1912,47.4,-95.12,2,0,Populus,sp,Populus sp
293,10,NA,NA,1984,47.400000_-95.120000_71_Treefall_0_Small,71,2026,47.4,-95.12,2,0,Quercus,rubra,Quercus rubra
294,10,NA,NA,1984,47.400000_-95.120000_46_Control_Base_Small,46,23,47.4,-95.12,14,0,Acer,saccharum,Acer saccharum
295,10,NA,NA,1984,47.400000_-95.120000_46_Control_Base_Small,46,24,47.4,-95.12,9,0,Acer,spicatum,Acer spicatum
296,10,NA,NA,1984,47.400000_-95.120000_71_Treefall_Base_Medium,71,1744,47.4,-95.12,1,0,Ostrya,virginiana,Ostrya virginiana
297,10,NA,NA,1984,47.400000_-95.120000_71_Treefall_Base_Medium,71,22,47.4,-95.12,1,0,Acer,rubrum,Acer rubrum
298,10,NA,NA,1984,47.400000_-95.120000_71_Treefall_Base_Medium,71,23,47.4,-95.12,3,0,Acer,saccharum,Acer saccharum
299,10,NA,NA,1984,47.400000_-95.120000_46_Treefall_0_Medium,46,607,47.4,-95.12,19,0,Corylus,cornuta,Corylus cornuta
300,10,NA,NA,1984,47.400000_-95.120000_46_Treefall_0_Small,46,1912,47.4,-95.12,1,0,Populus,sp,Populus sp
301,10,NA,NA,1984,47.400000_-95.120000_46_Treefall_0_Small,46,22,47.4,-95.12,1,0,Acer,rubrum,Acer rubrum
302,10,NA,NA,1984,47.400000_-95.120000_46_Treefall_0_Small,46,23,47.4,-95.12,5,0,Acer,saccharum,Acer saccharum
303,10,NA,NA,1984,47.400000_-95.120000_46_Treefall_0_Small,46,24,47.4,-95.12,2,0,Acer,spicatum,Acer spicatum
304,10,NA,NA,1984,47.400000_-95.120000_46_Treefall_0_Small,46,607,47.4,-95.12,6,0,Corylus,cornuta,Corylus cornuta
305,10,NA,NA,1984,47.400000_-95.120000_46_Treefall_Base_Medium,46,24,47.4,-95.12,1,0,Acer,spicatum,Acer spicatum
306,10,NA,NA,1984,47.400000_-95.120000_46_Treefall_Base_Medium,46,607,47.4,-95.12,25,0,Corylus,cornuta,Corylus cornuta
307,10,NA,NA,1984,47.400000_-95.120000_46_Treefall_Base_Small,46,2068,47.4,-95.12,6,0,Rubus,flagellaris,Rubus flagellaris
308,10,NA,NA,1984,47.400000_-95.120000_46_Treefall_Base_Small,46,22,47.4,-95.12,12,0,Acer,rubrum,Acer rubrum
309,10,NA,NA,1984,47.400000_-95.120000_46_Treefall_Base_Small,46,23,47.4,-95.12,26,0,Acer,saccharum,Acer saccharum
310,10,NA,NA,1984,47.400000_-95.120000_46_Treefall_Base_Small,46,2405,47.4,-95.12,4,0,Vaccinium,angustifolium,Vaccinium angustifolium
311,10,NA,NA,1984,47.400000_-95.120000_73_Control_0_Small,73,2026,47.4,-95.12,3,0,Quercus,rubra,Quercus rubra
312,10,NA,NA,1984,47.400000_-95.120000_73_Control_0_Small,73,22,47.4,-95.12,14,0,Acer,rubrum,Acer rubrum
313,10,NA,NA,1984,47.400000_-95.120000_73_Control_0_Small,73,23,47.4,-95.12,171,0,Acer,saccharum,Acer saccharum
314,10,NA,NA,1984,47.400000_-95.120000_73_Control_0_Small,73,2405,47.4,-95.12,1,0,Vaccinium,angustifolium,Vaccinium angustifolium
315,10,NA,NA,1992,47.400000_-95.120000_36_Treefall_Base_Tall,36,23,47.4,-95.12,2,0,Acer,saccharum,Acer saccharum
316,10,NA,NA,1984,47.400000_-95.120000_39_Control_0_Small,39,23,47.4,-95.12,3,0,Acer,saccharum,Acer saccharum
317,10,NA,NA,1984,47.400000_-95.120000_39_Control_0_Small,39,2405,47.4,-95.12,1,0,Vaccinium,angustifolium,Vaccinium angustifolium
318,10,NA,NA,1984,47.400000_-95.120000_39_Control_0_Small,39,607,47.4,-95.12,2,0,Corylus,cornuta,Corylus cornuta
319,10,NA,NA,1992,47.400000_-95.120000_1_Treefall_0_Tall,1,1744,47.4,-95.12,4,0,Ostrya,virginiana,Ostrya virginiana
320,10,NA,NA,1992,47.400000_-95.120000_1_Treefall_0_Tall,1,23,47.4,-95.12,2,0,Acer,saccharum,Acer saccharum
321,10,NA,NA,1992,47.400000_-95.120000_1_Treefall_Base_Medium,1,24,47.4,-95.12,12,0,Acer,spicatum,Acer spicatum
322,10,NA,NA,1992,47.400000_-95.120000_1_Treefall_Base_Medium,1,607,47.4,-95.12,27,0,Corylus,cornuta,Corylus cornuta
323,10,NA,NA,1992,47.400000_-95.120000_1_Treefall_Base_Small,1,1848,47.4,-95.12,1,0,Pinus,strobus,Pinus strobus
324,10,NA,NA,1992,47.400000_-95.120000_1_Treefall_Base_Small,1,1959,47.4,-95.12,3,0,Prunus,virginiana,Prunus virginiana
325,10,NA,NA,1992,47.400000_-95.120000_1_Treefall_Base_Small,1,2026,47.4,-95.12,1,0,Quercus,rubra,Quercus rubra
326,10,NA,NA,1992,47.400000_-95.120000_1_Treefall_Base_Small,1,22,47.4,-95.12,5,0,Acer,rubrum,Acer rubrum
327,10,NA,NA,1992,47.400000_-95.120000_1_Treefall_Base_Small,1,24,47.4,-95.12,34,0,Acer,spicatum,Acer spicatum
328,10,NA,NA,1992,47.400000_-95.120000_1_Treefall_Base_Small,1,607,47.4,-95.12,7,0,Corylus,cornuta,Corylus cornuta
329,10,NA,NA,1992,47.400000_-95.120000_37_Control_Base_Small,37,2354,47.4,-95.12,1,0,Toxicodendron,radicans,Toxicodendron radicans
330,10,NA,NA,1992,47.400000_-95.120000_37_Control_Base_Small,37,336,47.4,-95.12,1,0,Betula,papyrifera,Betula papyrifera
331,10,NA,NA,1992,47.400000_-95.120000_37_Control_Base_Tall,37,23,47.4,-95.12,2,0,Acer,saccharum,Acer saccharum
332,10,NA,NA,1992,47.400000_-95.120000_37_Treefall_0_Medium,37,1744,47.4,-95.12,1,0,Ostrya,virginiana,Ostrya virginiana
333,10,NA,NA,1992,47.400000_-95.120000_37_Treefall_0_Medium,37,23,47.4,-95.12,7,0,Acer,saccharum,Acer saccharum
334,10,NA,NA,1992,47.400000_-95.120000_37_Treefall_0_Medium,37,607,47.4,-95.12,2,0,Corylus,cornuta,Corylus cornuta
335,10,NA,NA,1992,47.400000_-95.120000_37_Treefall_0_Small,37,22,47.4,-95.12,3,0,Acer,rubrum,Acer rubrum
336,10,NA,NA,1992,47.400000_-95.120000_37_Treefall_0_Small,37,23,47.4,-95.12,72,0,Acer,saccharum,Acer saccharum
337,10,NA,NA,1984,47.400000_-95.120000_47_Treefall_0_Medium,47,1912,47.4,-95.12,3,0,Populus,sp,Populus sp
338,10,NA,NA,1984,47.400000_-95.120000_47_Treefall_0_Medium,47,22,47.4,-95.12,2,0,Acer,rubrum,Acer rubrum
339,10,NA,NA,1992,47.400000_-95.120000_37_Treefall_0_Tall,37,1744,47.4,-95.12,1,0,Ostrya,virginiana,Ostrya virginiana
340,10,NA,NA,1992,47.400000_-95.120000_37_Treefall_Base_Medium,37,23,47.4,-95.12,2,0,Acer,saccharum,Acer saccharum
341,10,NA,NA,1992,47.400000_-95.120000_37_Treefall_Base_Small,37,1959,47.4,-95.12,1,0,Prunus,virginiana,Prunus virginiana
342,10,NA,NA,1992,47.400000_-95.120000_37_Treefall_Base_Small,37,2026,47.4,-95.12,1,0,Quercus,rubra,Quercus rubra
343,10,NA,NA,1992,47.400000_-95.120000_37_Treefall_Base_Small,37,22,47.4,-95.12,2,0,Acer,rubrum,Acer rubrum
344,10,NA,NA,1992,47.400000_-95.120000_37_Treefall_Base_Small,37,23,47.4,-95.12,28,0,Acer,saccharum,Acer saccharum
345,10,NA,NA,1992,47.400000_-95.120000_37_Treefall_Base_Small,37,2427,47.4,-95.12,5,0,Viburnum,rafinesquianum,Viburnum rafinesquianum
346,10,NA,NA,1984,47.400000_-95.120000_1_Control_Base_Tall,1,607,47.4,-95.12,3,0,Corylus,cornuta,Corylus cornuta
347,10,NA,NA,1984,47.400000_-95.120000_1_Treefall_0_Medium,1,1744,47.4,-95.12,4,0,Ostrya,virginiana,Ostrya virginiana
348,10,NA,NA,1984,47.400000_-95.120000_74_Control_Base_Small,74,23,47.4,-95.12,41,0,Acer,saccharum,Acer saccharum
349,10,NA,NA,1984,47.400000_-95.120000_74_Control_Base_Small,74,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
350,10,NA,NA,1984,47.400000_-95.120000_74_Treefall_Base_Medium,74,1474,47.4,-95.12,7,0,Lonicera,canadensis,Lonicera canadensis
351,10,NA,NA,1984,47.400000_-95.120000_1_Treefall_0_Small,1,23,47.4,-95.12,3,0,Acer,saccharum,Acer saccharum
352,10,NA,NA,1984,47.400000_-95.120000_1_Treefall_Base_Medium,1,607,47.4,-95.12,18,0,Corylus,cornuta,Corylus cornuta
353,10,NA,NA,1984,47.400000_-95.120000_1_Treefall_Base_Small,1,1959,47.4,-95.12,1,0,Prunus,virginiana,Prunus virginiana
354,10,NA,NA,1984,47.400000_-95.120000_1_Treefall_Base_Small,1,22,47.4,-95.12,6,0,Acer,rubrum,Acer rubrum
355,10,NA,NA,1984,47.400000_-95.120000_1_Treefall_Base_Small,1,23,47.4,-95.12,2,0,Acer,saccharum,Acer saccharum
356,10,NA,NA,1984,47.400000_-95.120000_1_Treefall_Base_Small,1,24,47.4,-95.12,1,0,Acer,spicatum,Acer spicatum
357,10,NA,NA,1984,47.400000_-95.120000_1_Treefall_Base_Small,1,607,47.4,-95.12,4,0,Corylus,cornuta,Corylus cornuta
358,10,NA,NA,1984,47.400000_-95.120000_1_Treefall_Base_Tall,1,607,47.4,-95.12,6,0,Corylus,cornuta,Corylus cornuta
359,10,NA,NA,1984,47.400000_-95.120000_74_Treefall_Base_Small,74,2069,47.4,-95.12,1,0,Rubus,idaeus,Rubus idaeus
360,10,NA,NA,1984,47.400000_-95.120000_74_Treefall_Base_Small,74,22,47.4,-95.12,14,0,Acer,rubrum,Acer rubrum
361,10,NA,NA,1984,47.400000_-95.120000_74_Treefall_Base_Small,74,23,47.4,-95.12,12,0,Acer,saccharum,Acer saccharum
362,10,NA,NA,1984,47.400000_-95.120000_74_Treefall_Base_Small,74,2405,47.4,-95.12,1,0,Vaccinium,angustifolium,Vaccinium angustifolium
363,10,NA,NA,1984,47.400000_-95.120000_74_Treefall_Base_Small,74,24,47.4,-95.12,22,0,Acer,spicatum,Acer spicatum
364,10,NA,NA,1984,47.400000_-95.120000_74_Treefall_Base_Small,74,607,47.4,-95.12,3,0,Corylus,cornuta,Corylus cornuta
365,10,NA,NA,1984,47.400000_-95.120000_9_Control_0_Medium,9,607,47.4,-95.12,35,0,Corylus,cornuta,Corylus cornuta
366,10,NA,NA,1984,47.400000_-95.120000_9_Control_0_Small,9,1848,47.4,-95.12,1,0,Pinus,strobus,Pinus strobus
367,10,NA,NA,1984,47.400000_-95.120000_9_Control_0_Small,9,2069,47.4,-95.12,2,0,Rubus,idaeus,Rubus idaeus
368,10,NA,NA,1984,47.400000_-95.120000_9_Control_0_Small,9,22,47.4,-95.12,5,0,Acer,rubrum,Acer rubrum
369,10,NA,NA,1984,47.400000_-95.120000_36_Treefall_0_Medium,36,1912,47.4,-95.12,3,0,Populus,sp,Populus sp
370,10,NA,NA,1984,47.400000_-95.120000_36_Treefall_0_Medium,36,23,47.4,-95.12,1,0,Acer,saccharum,Acer saccharum
371,10,NA,NA,1984,47.400000_-95.120000_36_Treefall_0_Small,36,2026,47.4,-95.12,3,0,Quercus,rubra,Quercus rubra
372,10,NA,NA,1984,47.400000_-95.120000_36_Treefall_0_Small,36,22,47.4,-95.12,23,0,Acer,rubrum,Acer rubrum
373,10,NA,NA,1984,47.400000_-95.120000_36_Treefall_0_Small,36,23,47.4,-95.12,188,0,Acer,saccharum,Acer saccharum
374,10,NA,NA,1984,47.400000_-95.120000_36_Treefall_Base_Medium,36,1912,47.4,-95.12,1,0,Populus,sp,Populus sp
375,10,NA,NA,1984,47.400000_-95.120000_36_Treefall_Base_Medium,36,23,47.4,-95.12,9,0,Acer,saccharum,Acer saccharum
376,10,NA,NA,1984,47.400000_-95.120000_36_Treefall_Base_Small,36,1744,47.4,-95.12,1,0,Ostrya,virginiana,Ostrya virginiana
377,10,NA,NA,1984,47.400000_-95.120000_36_Treefall_Base_Small,36,1912,47.4,-95.12,1,0,Populus,sp,Populus sp
378,10,NA,NA,1984,47.400000_-95.120000_36_Treefall_Base_Small,36,2026,47.4,-95.12,2,0,Quercus,rubra,Quercus rubra
379,10,NA,NA,1984,47.400000_-95.120000_36_Treefall_Base_Small,36,22,47.4,-95.12,3,0,Acer,rubrum,Acer rubrum
380,10,NA,NA,1984,47.400000_-95.120000_36_Treefall_Base_Small,36,23,47.4,-95.12,101,0,Acer,saccharum,Acer saccharum
381,10,NA,NA,1984,47.400000_-95.120000_37_Control_0_Medium,37,23,47.4,-95.12,4,0,Acer,saccharum,Acer saccharum
382,10,NA,NA,1984,47.400000_-95.120000_37_Control_0_Medium,37,2427,47.4,-95.12,3,0,Viburnum,rafinesquianum,Viburnum rafinesquianum
383,10,NA,NA,1984,47.400000_-95.120000_37_Control_0_Medium,37,607,47.4,-95.12,1,0,Corylus,cornuta,Corylus cornuta
384,10,NA,NA,1984,47.400000_-95.120000_37_Control_0_Small,37,22,47.4,-95.12,14,0,Acer,rubrum,Acer rubrum
